,Item,venfis,venfin,itens,itens_dist,datas,estoque,recencia,revendeu_prox_mes,ref_prev
2074,SH260-SL6-16-80-H RETA 6C D=16X80X150X16,1,943385.0,1,1,28.0,2.0,365,0,2022-03-01
2075,SH300-R4-06005-H TOROIDAL 4C D=6X15X50X6 R0.5,1,225125.0,1,1,28.0,1.0,25,0,2022-03-01
2076,"SI60M022055-03107K PARAFUSO 2,2X5,5",2,12.0,1,1,30.0,5.0,334,0,2022-03-01
2077,"SI60M022055-03107K PARAFUSO 2,2X5,5",5,12495.0,1,1,30.0,0.0,273,0,2022-03-01
2078,"SI60M022055-03107K PARAFUSO 2,2X5,5",13,35.66,3,1,90.0,5.0,337,0,2022-03-01
2079,"SI60M022055-03107K PARAFUSO 2,2X5,5",4,22725.0,1,1,30.0,16.0,1,0,2022-03-01
2080,"SI60M025080-03510H PARAFUSO 2,5X8",10,4935.0,1,1,28.0,17.0,365,1,2022-03-01
2081,"SI60M025080-03510H PARAFUSO 2,5X8",11,11.55,1,1,28.0,6.0,19,1,2022-03-01
2082,"SI60M050140-07010B PARAFUSO 5,0X14",10,24.41,1,1,28.0,36.0,320,0,2022-03-01
2083,"SI60M050140-07010B PARAFUSO 5,0X14",4,24.41,1,1,28.0,46.0,365,0,2022-03-01
2084,"SI60M050140-07010B PARAFUSO 5,0X14",10,28.77,1,1,28.0,32.0,145,0,2022-03-01
2085,SIR 0016 16 - INT DIR 16IR,4,663.9,3,1,84.0,2.0,279,0,2022-03-01
2086,SIR 0020 16 - INT DIR 16IR,1,264.6,1,1,0.0,0.0,151,0,2022-03-01
2087,SNEU1206ANEN-GM-GA4225,10,41.51,1,1,28.0,6.0,334,0,2022-03-01
2088,SNEU1206ANEN-GM-GA4225,20,41.51,1,1,28.0,20.0,379,0,2022-03-01
2089,SNEU1206ANEN-GM-GA4225,6,45.99,1,1,28.0,0.0,291,0,2022-03-01
2090,SNEU1206ANEN-GM-GA4225,4,45.99,1,1,28.0,6.0,132,0,2022-03-01
2091,SNEU1206ANEN-GM-GA4230,10,45.99,1,1,28.0,10.0,368,0,2022-03-01
2092,SNEU1206ANSN-GH-GK2115,10,45.99,1,1,28.0,10.0,320,0,2022-03-01
2093,SNEU1206ZNEN-GM-GM2140,10,49.9,1,1,28.0,20.0,370,0,2022-03-01
2094,SNEU1206ZNEN-GM-GM2140,10,46.6,1,1,30.0,20.0,263,0,2022-03-01
2095,SNMG120408-DM YBC251,10,36234.0,1,1,28.0,0.0,123,0,2022-03-01
2096,SNMG120408-MA AX325U,10,29.18,1,1,28.0,0.0,159,0,2022-03-01
2097,SNMU1206ANEN-GM-GA4225,40,91.41,2,1,56.0,20.0,320,0,2022-03-01
2098,SNMU1206ANEN-GM-GA4225,56,44.56,1,1,28.0,40.0,182,0,2022-03-01
2099,SNMU1206ANEN-GM-GA4225,30,89.12,2,1,56.0,19.0,74,0,2022-03-01
2100,SNMU1206ANEN-GM-GA4225,20,55.98,1,1,28.0,46.0,221,0,2022-03-01
2101,SNMU1206ANEN-GM-GA4225,50,94.46000000000001,2,1,56.0,36.0,244,0,2022-03-01
2102,SNMU1206ANEN-GM-GA4225,50,94.46000000000001,2,1,56.0,66.0,274,0,2022-03-01
2103,SNMU1206ANEN-GM-GA4225,40,78.72,2,1,28.0,30.0,97,0,2022-03-01
2104,SNMU1206ANEN-GM-GA4225,30,89.12,2,1,56.0,10.0,130,0,2022-03-01
2105,SNMU1206ANEN-GM-GA4225,20,90.78999999999999,2,1,56.0,20.0,162,0,2022-03-01
2106,SNMU1206ANEN-GM-GA4225,10,44.56,1,1,28.0,40.0,11,0,2022-03-01
2107,SOET080308PZFR-S H1,10,42.5,1,1,28.0,0.0,113,0,2022-03-01
2108,SP210-C4-10022 TOPO RETO 4C D=10X22X72X10,1,205.29,1,1,28.0,4.0,253,0,2022-03-01
2109,SP210-R4-04003 TOROIDAL 4C D=4X11X50X4 R0.3,3,70.6,1,1,28.0,0.0,179,0,2022-03-01
2110,SP210-S4-16036 RETA 4C D=16X36X100X16,2,425.0,1,1,28.0,0.0,386,0,2022-03-01
2111,SPKR1203EDSR-29 WM7300,10,66.99,1,1,28.0,0.0,204,0,2022-03-01
2112,SPMG060204-NM DJ3000,8,33.0,1,1,30.0,0.0,365,0,2022-03-01
2113,SPMG060204-PM UN330,10,33.0,1,1,30.0,0.0,273,0,2022-03-01
2114,SPMG07T308-EM KBG202 KCT,20,38841.0,2,1,58.0,0.0,365,0,2022-03-01
2115,SPMG07T308-PR UN330,10,33.0,1,1,30.0,10.0,182,0,2022-03-01
2116,SPMG07T308-PR UN330,10,33.0,1,1,30.0,0.0,273,0,2022-03-01
2117,SPMG07T308-PR UN330,10,36.3,1,1,30.0,0.0,29,0,2022-03-01
2118,SPMT09T308-CM-GA4230,29,33.95,1,1,28.0,1.0,337,0,2022-03-01
2119,SPMT09T308-CM-GA4230,10,21.54,1,1,28.0,80.0,110,0,2022-03-01
2120,SPMT09T308-CM-GA4230,20,33.95,1,1,28.0,0.0,132,0,2022-03-01
2121,SPMT09T308-CM-GA4230,30,60.61,2,1,28.0,50.0,7,0,2022-03-01
2122,SPMT120408 UN300,20,47.33,1,1,28.0,0.0,379,0,2022-03-01
2123,SUPORTE ANKX1207 D=25 Z2 H24 L150 (MEC190),1,274.5,1,1,28.0,183.0,76,1,2022-03-01
2124,SUPORTE ANKX1207 D=25 Z2 H24 L150 (MEC190),1,3461445.0,1,1,28.0,3.0,6,1,2022-03-01
2125,SUPORTE ANKX1207 D=32 Z3 H25 L150 (MEC190),1,294.46,1,1,28.0,4.0,243,0,2022-03-01
2126,SUPORTE ANKX1207 D=32 Z3 H25 L150 (MEC190),1,4255875.0,1,1,28.0,3.0,6,0,2022-03-01
2127,SUPORTE ANKX1207 D=40 Z4 FC16 L40 (MEC190),1,495.0,1,1,0.0,0.0,238,0,2022-03-01
2128,SUPORTE ANKX1607 D=32 Z2 H25 L150 (MEC190),1,10.0,1,1,28.0,4.0,194,0,2022-03-01
2129,SUPORTE ANKX1607 D=32 Z2 H25 L150 (MEC190),1,346.5,1,1,0.0,3.0,97,0,2022-03-01
2130,SUPORTE APKT0602 D=12 Z2 H11 L120,2,10.0,1,1,28.0,2.0,11,0,2022-03-01
2131,SUPORTE APKT1135 D=20 Z3 H19 L150,1,276.66,1,1,28.0,0.0,162,0,2022-03-01
2132,SUPORTE APKT1135 D=32 Z4 H32 L130 C/ WELDON (MEB190),1,372.6,1,1,35.0,0.0,284,0,2022-03-01
2133,SUPORTE APKT11T3 D=12 Z1 H11 L120,3,207.0,1,1,30.0,0.0,125,0,2022-03-01
2134,SUPORTE APMT1135 D=25 Z4 H24 L150 (MEA190),1,412.6,1,1,35.0,0.0,264,0,2022-03-01
2135,SUPORTE BARRA MANDRILHAR (E2-40X32X75),5,1310.08,1,1,28.0,0.0,232,0,2022-03-01
2136,SUPORTE CNHT0703 D=16 Z2 H15 L150 - 93°,1,10.0,1,1,28.0,0.0,214,0,2022-03-01
2137,SUPORTE CNHT0703 D=16 Z2 H15 L150 - 93°,1,10.0,1,1,28.0,1.0,259,0,2022-03-01
2138,SUPORTE CNHT0703 D=16 Z2 H15 L150 - 93°,2,20.0,2,1,56.0,0.0,102,0,2022-03-01
2139,SUPORTE CNHT0703 D=25 Z3 H24 L160 - 93°,1,10.0,1,1,28.0,0.0,259,0,2022-03-01
2140,SUPORTE CNHT0703 D=25 Z4 H24 L150 - 93°,2,20.0,2,1,56.0,0.0,102,0,2022-03-01
2141,SUPORTE CNHT0703 D=25 Z4 H24 L200 - 93°,1,10.0,1,1,28.0,0.0,214,0,2022-03-01
2142,SUPORTE CVKT0502 D=14 Z4 L130,1,473.0,1,1,28.0,0.0,41,0,2022-03-01
2143,SUPORTE CVKT0502 D=8 Z2 L100,1,279.0,1,1,28.0,0.0,41,0,2022-03-01
2144,SUPORTE HNEU06 D=63 Z5 F22 (HNPJ06),1,460.8,1,1,28.0,0.0,365,0,2022-03-01
2145,SUPORTE HNEU06 D=63 Z6 F22 (HNPJ06),1,811.8,1,1,0.0,0.0,133,0,2022-03-01
2146,SUPORTE HNMU09 D=63 Z6 L40 FC22 45° (M1200),1,650.0,1,1,30.0,3.0,182,0,2022-03-01
2147,SUPORTE HNMU09 D=63 Z6 L40 FC22 45° (M1200),3,564.44,3,1,92.0,0.0,375,0,2022-03-01
2148,SUPORTE HNMU09 D=63 Z6 L40 FC22 45° (M1200),1,544.44,1,1,32.0,1.0,288,0,2022-03-01
2149,SUPORTE HNMU09 D=63 Z6 L40 FC22 45° (M1200),1,10.0,1,1,30.0,0.0,365,0,2022-03-01
2150,SUPORTE HNMU09 D=80 Z6 L50 FC27 45° (M1200),1,10.0,1,1,30.0,0.0,334,0,2022-03-01
2151,SUPORTE HNMU09 D=80 Z6 L50 FC27 45° (M1200),1,10.0,1,1,30.0,1.0,273,0,2022-03-01
2152,SUPORTE HNMU09 D=80 Z6 L50 FC27 45° (M1200),1,10.0,1,1,30.0,1.0,302,0,2022-03-01
2153,SUPORTE LNMU0906 D=16 M8 Z2 (MKC190) ROSCADO,1,212.16,1,1,28.0,0.0,182,0,2022-03-01
2154,SUPORTE LNMU0906 D=16 M8 Z2 (MKC190) ROSCADO,1,10.0,1,1,28.0,0.0,153,0,2022-03-01
2155,SUPORTE LNMU0906 D=16 Z2 H15 L150 (MKC190),1,10.0,1,1,30.0,167.0,81,1,2022-03-01
2156,SUPORTE LNMU0906 D=16 Z2 H15 L150 (MKC190),1,10.0,1,1,28.0,0.0,274,1,2022-03-01
2157,SUPORTE LNMU0906 D=16 Z2 H15 L150 (MKC190),1,10.0,1,1,28.0,0.0,337,1,2022-03-01
2158,SUPORTE LNMU0906 D=16 Z2 H15 L150 (MKC190),1,255.75,1,1,0.0,3.0,97,1,2022-03-01
2159,SUPORTE LNMU0906 D=16 Z2 H15 L150 (MKC190),3,20.0,2,1,58.0,3.0,144,1,2022-03-01
2160,SUPORTE LNMU0906 D=16 Z2 H15 L150 (MKC190),2,279.0,1,1,28.0,3.0,169,1,2022-03-01
2161,SUPORTE LNMU0906 D=16 Z2 H15 L150 (MKC190),1,10.0,1,1,30.0,2.0,54,1,2022-03-01
2162,SUPORTE LNMU0906 D=16 Z2 H15 L180 (MKC190),3,20.0,2,1,56.0,0.0,214,0,2022-03-01
2163,SUPORTE LNMU0906 D=16 Z2 H15 L200 (MKC190),2,20.0,2,1,58.0,0.0,274,0,2022-03-01
2164,SUPORTE LNMU0906 D=20 M10 Z3 (MKC190) ROSCADO,1,305.76,1,1,28.0,0.0,182,0,2022-03-01
2165,SUPORTE LNMU0906 D=20 Z3 H19 L150 (MKC190),2,10.0,1,1,28.0,3.0,182,0,2022-03-01
2166,SUPORTE LNMU0906 D=20 Z3 H19 L150 (MKC190),3,20.0,2,1,58.0,196.0,81,0,2022-03-01
2167,SUPORTE LNMU0906 D=20 Z3 H19 L150 (MKC190),3,20.0,2,1,56.0,0.0,214,0,2022-03-01
2168,SUPORTE LNMU0906 D=20 Z3 H19 L150 (MKC190),1,10.0,1,1,30.0,3.0,285,0,2022-03-01
2169,SUPORTE LNMU0906 D=20 Z3 H19 L150 (MKC190),1,323.4,1,1,0.0,5.0,97,0,2022-03-01
2170,SUPORTE LNMU0906 D=20 Z3 H19 L150 (MKC190),4,20.0,2,1,58.0,2.0,144,0,2022-03-01
2171,SUPORTE LNMU0906 D=20 Z3 H19 L150 (MKC190),2,20.0,2,1,60.0,2.0,158,0,2022-03-01
2172,SUPORTE LNMU0906 D=20 Z3 H19 L150 (MKC190),4,314.0,3,1,84.0,2.0,1,0,2022-03-01
2173,SUPORTE LNMU0906 D=20 Z3 H19 L150 (MKC190),3,20.0,2,1,58.0,3.0,53,0,2022-03-01
2174,SUPORTE LNMU0906 D=25 M12 Z4 (MKC190) ROSCADO,1,341.55,1,1,28.0,0.0,7,0,2022-03-01
2175,SUPORTE LNMU0906 D=25 Z3 H24 L150 (MKC190),1,10.0,1,1,28.0,0.0,357,0,2022-03-01
2176,SUPORTE LNMU0906 D=25 Z4 H24 L150 (MKC190),1,10.0,1,1,28.0,225.0,78,1,2022-03-01
2177,SUPORTE LNMU0906 D=25 Z4 H24 L150 (MKC190),1,341.55,1,1,0.0,3.0,97,1,2022-03-01
2178,SUPORTE LNMU0906 D=25 Z4 H24 L150 (MKC190),1,10.0,1,1,30.0,2.0,181,1,2022-03-01
2179,SUPORTE LNMU0906 D=25 Z4 H24 L150 (MKC190),1,10.0,1,1,30.0,1.0,28,1,2022-03-01
2180,SUPORTE LNMU0906 D=32 M16 Z4 (MKC190) ROSCADO,1,10.0,1,1,28.0,0.0,382,0,2022-03-01
2181,SUPORTE LNMU0906 D=32 M16 Z4 (MKC190) ROSCADO,1,10.0,1,1,28.0,0.0,4,0,2022-03-01
2182,SUPORTE LNMU0906 D=32 M16 Z5 (MKC190) ROSCADO,2,406.24,2,1,56.0,1.0,182,0,2022-03-01
2183,SUPORTE LNMU0906 D=32 M16 Z5 (MKC190) ROSCADO,1,379.5,1,1,28.0,1.0,369,0,2022-03-01
2184,SUPORTE LNMU0906 D=32 M16 Z5 (MKC190) ROSCADO,2,797.1,2,1,56.0,0.0,244,0,2022-03-01
2185,SUPORTE LNMU0906 D=32 M16 Z5 (MKC190) ROSCADO,1,398.55,1,1,28.0,0.0,365,0,2022-03-01
2186,SUPORTE LNMU0906 D=32 M16 Z5 (MKC190) ROSCADO,1,381.0,1,1,28.0,0.0,169,0,2022-03-01
2187,SUPORTE LNMU0906 D=32 M16 Z5 (MKC190) ROSCADO,1,594.0,1,1,28.0,2.0,36,0,2022-03-01
2188,SUPORTE LNMU0906 D=40 Z6 FC22 L40 (MKC190),1,10.0,1,1,28.0,2.0,194,0,2022-03-01
2189,SUPORTE LNMU0906 D=40 Z6 FC22 L40 (MKC190),2,10.0,1,1,28.0,0.0,102,0,2022-03-01
2190,SUPORTE LNMU1207 D=50 Z5 B22 L40 (MKC190),1,10.0,1,1,28.0,0.0,109,0,2022-03-01
2191,SUPORTE PARA TROCA DE FERRAMENTAS BT40,2,2864355.36,2,1,56.0,0.0,232,0,2022-03-01
2192,SUPORTE PARA TROCA DE FERRAMENTAS BT40,1,276.36,1,1,0.0,0.0,92,0,2022-03-01
2193,SUPORTE PARA TROCA DE FERRAMENTAS BT40,1,276.36,1,1,28.0,0.0,148,0,2022-03-01
2194,SUPORTE PARA TROCA DE FERRAMENTAS BT40,1,276.36,1,1,28.0,0.0,1,0,2022-03-01
2195,SUPORTE PARA TROCA DE FERRAMENTAS BT40/HSK63,1,570.97,1,1,0.0,0.0,138,0,2022-03-01
2196,SUPORTE PARA TROCA DE FERRAMENTAS BT40/HSK63,1,523.39,1,1,35.0,0.0,8,0,2022-03-01
2197,SUPORTE PARA TROCA DE FERRAMENTAS BT50,1,6204279.0,1,1,28.0,0.0,232,0,2022-03-01
2198,SUPORTE PARA TROCA DE FERRAMENTAS BT50,1,566.0,1,1,0.0,0.0,8,0,2022-03-01
2199,SUPORTE R245 D=80 Z6 B27,1,722.28,1,1,35.0,0.0,29,0,2022-03-01
2200,SUPORTE RNPJ10 D=25 Z3 H25 M12 (M200),2,514.8,1,1,60.0,0.0,166,0,2022-03-01
2201,SUPORTE SEET12T3 D=125 6F FC40 L63 45°,1,960.0,1,1,28.0,0.0,393,0,2022-03-01
2202,SUPORTE SN*U1206 D=80 B27 Z5 (MFB245),1,722.7,1,1,0.0,0.0,97,0,2022-03-01
2203,SUPORTE SOMT0803 D=20 Z2 H19 L120,1,261.0,1,1,28.0,0.0,78,0,2022-03-01
2204,SVJBL 2525 M11,2,242.25,1,1,28.0,0.0,365,0,2022-03-01
2205,SVJBR 2020 K16 - EXT DIR VBMT1604,1,150.0,1,1,28.0,0.0,97,0,2022-03-01
2206,SVJBR 2525 M11,2,242.25,1,1,28.0,0.0,365,0,2022-03-01
2207,SVJBR 2525 M16 - EXT DIR VBMT1604,3,198.0,1,1,35.0,0.0,295,0,2022-03-01
2208,SVJCR 2525 M11 - EXT DIR VCMT1103,1,266.48,1,1,28.0,0.0,385,0,2022-03-01
2209,SVLBL 2525 M16,2,330.0,1,1,35.0,0.0,74,0,2022-03-01
2210,SVVBN 2525 M16 - NEUTRO VBMT16,1,216.0,1,1,28.0,0.0,43,0,2022-03-01
2211,SVVNN 2525 M12 - EXT NEUTRO VNMG12T3,1,290.7,1,1,0.0,0.0,307,0,2022-03-01
2212,SVVNN 2525 M12 - EXT NEUTRO VNMG12T3,1,10.0,1,1,0.0,0.0,336,0,2022-03-01
2213,TCF100408EPV38 WU40PH,5,54.46,1,1,35.0,2.0,133,0,2022-03-01
2214,TCF120405ECV38 WU40PH,5,59.64,1,1,35.0,3.0,133,0,2022-03-01
2215,TCGX16T304-AL-GN9120,10,33.48,1,1,28.0,0.0,293,0,2022-03-01
2216,TCGX16T304-AL-GN9120,10,33.48,1,1,28.0,0.0,132,0,2022-03-01
2217,TCMT090204-GP-GP1225,10,7.95,1,1,28.0,0.0,356,1,2022-03-01
2218,TCMT110204-MM-GP1105,10,21.46,1,1,30.0,20.0,211,0,2022-03-01
2219,TCMT110204-MM-GP1105,4,20.75,1,1,28.0,0.0,365,0,2022-03-01
2220,TCMT110204-MM-GP1105,10,21.46,1,1,30.0,10.0,152,0,2022-03-01
2221,TCMT110204-MM-GP1115,10,21.46,1,1,30.0,27.0,334,1,2022-03-01
2222,TCMT110204-MM-GP1115,10,22.9,1,1,28.0,4.0,243,1,2022-03-01
2223,TCMT110204-MM-GP1115,10,21.46,1,1,30.0,5.0,244,1,2022-03-01
2224,TCMT110204-MM-GP1115,10,24.86,1,1,28.0,24.0,4,1,2022-03-01
2225,TCMT110204-NN TP622,10,20.75,1,1,28.0,0.0,363,0,2022-03-01
2226,TCMT110204-PM UN110,10,21.08,1,1,28.0,0.0,265,0,2022-03-01
2227,TCMT16T304-GP-GP1115,20,23.83,1,1,28.0,20.0,334,0,2022-03-01
2228,TCMT16T304-GP-GP1115,10,23826.0,1,1,30.0,0.0,211,0,2022-03-01
2229,TCMT16T304-GP-GP1115,10,22.24,1,1,28.0,0.0,391,0,2022-03-01
2230,TCMT16T304-GP-GP1115,10,23826.0,1,1,30.0,10.0,244,0,2022-03-01
2231,TCMT16T304-GP-GP1115,2,22.24,1,1,28.0,0.0,365,0,2022-03-01
2232,TCMT16T304-NN LT10,20,29.84,1,1,28.0,15.0,323,0,2022-03-01
2233,TCMT16T304-NN LT10,10,23.83,1,1,30.0,5.0,182,0,2022-03-01
2234,TCMT16T304-NN LT10,10,29843.0,1,1,28.0,0.0,344,0,2022-03-01
2235,TCMT16T304-NN LT10,5,27.13,1,1,30.0,0.0,29,0,2022-03-01
2236,TCMT16T304-PM UN110,5,29.84,1,1,28.0,0.0,265,0,2022-03-01
2237,TCMT16T308-GP-GP1115,10,23.83,1,1,30.0,8.0,334,0,2022-03-01
2238,TCMT16T308-GP-GP1115,6,23.83,1,1,30.0,0.0,244,0,2022-03-01
2239,TCMT16T308-GP-GP1115,10,23.83,1,1,30.0,8.0,302,0,2022-03-01
2240,TCMT16T308-GP-GP1115,10,23.83,1,1,30.0,18.0,365,0,2022-03-01
2241,TCMT16T308-HP AX325U,10,23.83,1,1,30.0,10.0,182,0,2022-03-01
2242,TCMT16T308-HP AX325U,10,29.65,1,1,28.0,0.0,98,0,2022-03-01
2243,TCMT16T308-HP AX325U,10,23.83,1,1,30.0,10.0,123,0,2022-03-01
2244,TCMT16T308-HP AX325U,10,23.83,1,1,30.0,0.0,152,0,2022-03-01
2245,TDD106Z03000 WU20PD D=3.0 20XD COM REFRI,2,9906765.0,1,1,28.0,0.0,146,0,2022-03-01
2246,TDM1450UPM K20FTIALN TOP INSERTO D=14.50,3,310.67,1,1,28.0,0.0,385,0,2022-03-01
2247,"TDM1928UPM WU25PD INSERTO TDM1 D=19,28",1,417.68,1,1,0.0,3.0,315,0,2022-03-01
2248,TDS403A06000 WP20PD D=6.0 8XD COM REFRI,1,6881435.0,1,1,28.0,0.0,146,0,2022-03-01
2249,TDS413A06000 WK15PD D=6 8XD COM REFRI,2,6881435.0,1,1,28.0,0.0,146,0,2022-03-01
2250,TNMG160404-EF YBG205,10,28.37,1,1,28.0,0.0,71,0,2022-03-01
2251,TNMG160404-MFA OP4315,20,26.33,1,1,28.0,0.0,98,0,2022-03-01
2252,TNMG160404-QF-GP1115,10,22.68,1,1,28.0,2.0,335,0,2022-03-01
2253,TNMG160404-QF-GP1115,20,26.33,1,1,28.0,1.0,50,0,2022-03-01
2254,TNMG160404-QM-GP1225,10,24726.0,1,1,28.0,41.0,334,1,2022-03-01
2255,TNMG160404-QM-GP1225,20,26.33,1,1,28.0,14.0,70,1,2022-03-01
2256,TNMG160404-QM-GP1225,20,37.41,1,1,0.0,12.0,369,1,2022-03-01
2257,TNMG160404-QM-GP1225,30,52.1,2,1,28.0,11.0,125,1,2022-03-01
2258,TNMG160404-QM-GP1225,20,313407.0,1,1,28.0,1.0,6,1,2022-03-01
2259,TNMG160404-QM-GP1225,10,297084.0,1,1,28.0,21.0,29,1,2022-03-01
2260,TNMG160404-YF-GM3220,20,52.1,2,1,56.0,20.0,308,0,2022-03-01
2261,TNMG160404-YF-GM3220,10,27.67,1,1,28.0,9.0,209,0,2022-03-01
2262,TNMG160404-YF-GM3220,9,25.15,1,1,28.0,0.0,83,0,2022-03-01
2263,TNMG160404-YF-GM3220,10,32.15,1,1,28.0,20.0,300,0,2022-03-01
2264,TNMG160404L-LV-GM3225,10,26328.0,1,1,0.0,0.0,288,0,2022-03-01
2265,TNMG160404L-M HS8125,10,25.2,1,1,28.0,0.0,98,0,2022-03-01
2266,TNMG160404L-SV-GP1225,10,26328.0,1,1,0.0,14.0,85,0,2022-03-01
2267,TNMG160404R-LV-GM3225,10,26328.0,1,1,0.0,0.0,210,0,2022-03-01
2268,TNMG160404R-SV-GP1225,20,256188.65,2,1,56.0,20.0,305,0,2022-03-01
2269,TNMG160404R-SV-GP1225,10,25.45,1,1,28.0,9.0,209,0,2022-03-01
2270,TNMG160404R-SV-GP1225,20,26.33,1,1,28.0,31.0,111,0,2022-03-01
2271,TNMG160404R-SV-GP1225,10,26.33,1,1,28.0,32.0,138,0,2022-03-01
2272,TNMG160404R-SV-GP1225,10,24.13,1,1,28.0,9.0,161,0,2022-03-01
2273,TNMG160408-GF-GP1115,17,26.0,1,1,30.0,2.0,211,0,2022-03-01
2274,TNMG160408-GF-GP1115,10,26.0,1,1,30.0,19.0,273,0,2022-03-01
2275,TNMG160408-GF-GP1115,10,27.0,1,1,28.0,19.0,286,0,2022-03-01
2276,TNMG160408-GF-GP1115,10,11.63,1,1,28.0,39.0,347,0,2022-03-01
2277,TNMG160408-GM-GP1125,10,26.0,1,1,30.0,10.0,273,0,2022-03-01
2278,TNMG160408-GM-GP1125,9,26.0,1,1,30.0,1.0,123,0,2022-03-01
2279,TNMG160408-QM-GP1105,10,26.0,1,1,30.0,0.0,244,0,2022-03-01
2280,TNMG160408-QM-GP1105,10,25.0,1,1,28.0,10.0,91,0,2022-03-01
2281,TNMG160408-QM-GP1115,9,11.26,1,1,28.0,20.0,386,0,2022-03-01
2282,TNMG160408-QM-GP1225,10,22955.0,1,1,28.0,18.0,193,1,2022-03-01
2283,TNMG160408-QM-GP1225,7,27.55,1,1,28.0,0.0,111,1,2022-03-01
2284,TNMG160408-QM-GP1225,10,27.55,1,1,28.0,7.0,138,1,2022-03-01
2285,TNMG160408-QM-GP1225,30,313440.88,2,1,56.0,20.0,6,1,2022-03-01
2286,TNMG160408-SF-GS3115,1,26.0,1,1,30.0,8.0,211,0,2022-03-01
2287,TNMG160408-SF-GS3115,8,31272.0,1,1,28.0,0.0,53,0,2022-03-01
2288,TNMG160408-SM-GM3220,20,29.88,1,1,28.0,0.0,50,0,2022-03-01
2289,TNMG160408-SM-GM3225,10,24.73,1,1,28.0,10.0,378,0,2022-03-01
2290,TNMG160408-SM-GM3225,10,29.88,1,1,28.0,0.0,111,0,2022-03-01
2291,TNMG160408-TM AX425P,30,55.1,2,1,56.0,0.0,98,0,2022-03-01
2292,TNMG160408-YF-GM3220,20,55.34,2,1,28.0,15.0,197,1,2022-03-01
2293,TNMG160408-YF-GM3220,14,29.88,1,1,28.0,0.0,70,1,2022-03-01
2294,TNMG160408-YF-GM3220,10,27.67,1,1,28.0,35.0,215,1,2022-03-01
2295,TNMG160408-YF-GM3220,10,29.88,1,1,28.0,5.0,138,1,2022-03-01
2296,TNMG1604085 TN4000,50,12.0,1,1,0.0,0.0,159,0,2022-03-01
2297,TNMG160408L-M HS8125,10,23.65,1,1,28.0,0.0,288,0,2022-03-01
2298,TNMG160408L-S AX425P,10,28.33,1,1,28.0,0.0,190,0,2022-03-01
2299,TNMG160408R-SV-GP1120,10,26.33,1,1,28.0,0.0,111,0,2022-03-01
2300,TNMG160408R-SV-GP1120,20,48.269999999999996,2,1,56.0,10.0,162,0,2022-03-01
2301,TNMG160408R-SV-GP1225,10,23.65,1,1,0.0,18.0,315,1,2022-03-01
2302,TNMG160408R-SV-GP1225,7,26328.0,1,1,28.0,0.0,209,1,2022-03-01
2303,TNMG160408R-SV-GP1225,10,26328.0,1,1,0.0,14.0,85,1,2022-03-01
2304,TNMG160408R-SV-GP1225,10,23.65,1,1,28.0,8.0,288,1,2022-03-01
2305,TNMG160408R-SV-GP1225,21,47.3,2,1,56.0,28.0,336,1,2022-03-01
2306,TNMG160408R-SV-GP1225,40,52.66,2,1,56.0,10.0,36,1,2022-03-01
2307,TNMG160408R-ZC YBC251,30,52.66,2,1,56.0,0.0,98,0,2022-03-01
2308,TNMG160408RH WP15CT,5,26.0,1,1,30.0,0.0,244,0,2022-03-01
2309,TNMG160416-UK-GK1115,10,26.17,1,1,28.0,0.0,181,0,2022-03-01
2310,TNMG220412-QR-GP1225,8,18.99,1,1,28.0,0.0,49,0,2022-03-01
2311,TNMP160404 WM25CT,2,38.0,1,1,30.0,0.0,148,0,2022-03-01
2312,TNMP160404 WS10PT,10,48.53,1,1,28.0,0.0,379,0,2022-03-01
2313,TNMP220408 WS10PT,20,543472.0,1,1,28.0,0.0,253,0,2022-03-01
2314,TNMX160408-WMV-GP1105,20,52.0,2,1,60.0,1.0,334,1,2022-03-01
2315,TNMX160408-WMV-GP1105,30,52.0,2,1,60.0,20.0,182,1,2022-03-01
2316,TNMX160408-WMV-GP1105,10,26.0,1,1,30.0,16.0,69,1,2022-03-01
2317,TNMX160408-WMV-GP1105,20,52.0,2,1,60.0,1.0,302,1,2022-03-01
2318,TNMX160408-WMV-GP1105,20,52.0,2,1,60.0,21.0,365,1,2022-03-01
2319,TNMX160408-WMV-GP1105,10,26.0,1,1,30.0,60.0,91,1,2022-03-01
2320,TNMX160408-WMV-GP1105,20,26.0,1,1,30.0,0.0,152,1,2022-03-01
2321,TNMX160408-WMV-GP1105,10,29885.0,1,1,30.0,50.0,1,1,2022-03-01
2322,TNMX160408-WMV-GP1105,20,29885.0,1,1,30.0,30.0,29,1,2022-03-01
2323,TOPO 4C 55HRC D=10X10X75X25,3,185.13,1,1,28.0,0.0,335,0,2022-03-01
2324,TOPO 4C 55HRC D=12X12X75X30,5,222.75,1,1,28.0,0.0,354,0,2022-03-01
2325,TOPO 4C 55HRC D=4X4X50X11,7,39.55,1,1,28.0,0.0,368,0,2022-03-01
2326,TOPO 4C 55HRC D=8X8X60X20,1,95.03,1,1,28.0,0.0,341,0,2022-03-01
2327,TOROIDAL 4C 55HRC D=2X4X50X6 R0.5,2,116.24000000000001,2,1,56.0,1.0,244,0,2022-03-01
2328,TOROIDAL 4C 55HRC D=2X4X50X6 R0.5,1,60.47,1,1,28.0,0.0,144,0,2022-03-01
